373986383125176320	positive	das ganze plakative Gehabe lass ich mal durchgehen weil ' ' wahlkampf ' ' ist %PosSmiley	die ganz plakative Gehabe laß ich mal durchgehen weil ' ' Wahlkampf ' ' sein %PosSmiley	ART ADJA ADJA NN ADJD PPER ADV VVFIN KOUS $( $( NN $( $( VAFIN ITJ	4/NK 4/NK 4/NK 8/OA 8/MO 8/SB 8/MO 0/-- 15/CP 9/-- 10/-- 15/SB 12/-- 13/-- 8/MO 7/DM	case=nom|Sentiment::markable_100500229::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|Target::markable_100500230::Anaphref=empty|Sentiment::markable_100500229::Polarity=positive|num=sg|Sentiment::markable_100500229::Sarcasm=false|Target::markable_100500230::Target=True|Target::markable_100500230::Preferred=true case=nom|num=sg|Sentiment::markable_100500229::Sentiment=True|Target::markable_100500230::Target=True|gender=neut|pos=True case=nom|EmoExpression::markable_100500231::Intensity=medium|Sentiment::markable_100500229::Sentiment=True|gender=neut|pos=True|EmoExpression::markable_100500231::Sarcasm=false|num=sg|EmoExpression::markable_100500231::Polarity=positive|Target::markable_100500230::Target=True|EmoExpression::markable_100500231::SubjectiveFact=false|EmoExpression::markable_100500231::Uncertain=false|EmoExpression::markable_100500231::EmoExpression=True case=nom|EmoExpression::markable_100500415::EmoExpression=True|Sentiment::markable_100500229::Sentiment=True|EmoExpression::markable_100500415::Uncertain=false|gender=neut|EmoExpression::markable_100500415::Sarcasm=false|EmoExpression::markable_100500415::Intensity=medium|num=sg|Target::markable_100500230::Target=True|EmoExpression::markable_100500415::SubjectiveFact=false|EmoExpression::markable_100500415::Polarity=negative _ case=nom|*=True|num=sg|pers=1 _ _ _ _ _ case=acc|gender=masc|num=sg _ _ pers=3|num=sg|tense=pres|mood=ind EmoExpression::markable_1::SubjectiveFact=false|EmoExpression::markable_1::EmoExpression=True|EmoExpression::markable_1::Uncertain=false|EmoExpression::markable_1::Polarity=positive|EmoExpression::markable_1::Sarcasm=false|EmoExpression::markable_1::Intensity=medium
381136103035924480	neutral	Meine Wahl - Empfehlung für Sonntag : Bitte alles , nur keine CDU / CSU oder andere rechtsgerichtete Parteien , wie NPD oder AfD .	mein Wahl - Empfehlung für Sonntag : Bitte alle , nur keine CDU / CSU oder andere rechtsgerichtet Partei , wie NPD oder AfD .	PPOSAT NN $( NN APPR NN $. ADV PIS $, ADV PIAT NE $( NE KON PIS ADJA NN $, KOUS NE KON NE $.	30/NK 28/-- 30/-- 30/APP 32/MNR 33/NK 34/-- 41/MO 41/NK 37/-- 40/MO 41/NK 32/PAR 41/-- 41/CJ 41/CD 47/NK 47/NK 44/CJ 47/-- 50/MO 47/CC 50/CD 51/CJ 52/--	case=nom|gender=fem|num=sg|Sentiment::markable_100500366::Sentiment=True case=nom|gender=fem|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|EmoExpression::markable_100500368::EmoExpression=True|Sentiment::markable_100500366::Sentiment=True|gender=fem|EmoExpression::markable_100500368::Sarcasm=false|EmoExpression::markable_100500368::Uncertain=false|EmoExpression::markable_100500368::Polarity=positive|num=sg|EmoExpression::markable_100500368::Intensity=medium|EmoExpression::markable_100500368::SubjectiveFact=false Sentiment::markable_100500366::Sentiment=True case=acc|gender=masc|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|num=sg|Sentiment::markable_100500366::Sentiment=True|Negation::markable_100500374::Negation=True|gender=fem|Negation::markable_100500374::EmoExpressionRef=empty case=nom|Target::markable_100500369::Anaphref=empty|num=sg|Sentiment::markable_100500366::Sentiment=True|gender=fem|Target::markable_100500369::Target=True|Target::markable_100500369::Preferred=true Sentiment::markable_100500366::Sentiment=True case=nom|Target::markable_100500370::Target=True|num=sg|Sentiment::markable_100500366::Sentiment=True|Target::markable_100500370::Anaphref=empty|gender=fem|Target::markable_100500370::Preferred=true Sentiment::markable_100500366::Sentiment=True case=acc|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True|Target::markable_100500371::Anaphref=empty|*=True|Target::markable_100500371::Preferred=true case=acc|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True|*=True|pos=True case=dat|gender=fem|num=pl|Target::markable_100500371::Target=True|Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True Sentiment::markable_100500366::Sentiment=True case=nom|num=sg|Target::markable_100500372::Anaphref=empty|Target::markable_100500372::Target=True|Sentiment::markable_100500366::Sentiment=True|*=True|Target::markable_100500372::Preferred=true Sentiment::markable_100500366::Sentiment=True case=nom|Target::markable_100500373::Target=True|num=sg|Target::markable_100500373::Preferred=true|Sentiment::markable_100500366::Sentiment=True|*=True|Target::markable_100500373::Anaphref=empty Sentiment::markable_100500366::Sentiment=True
347821350108413952	neutral	Jetzt im Gespräch mit den CDU Kandidatinnen und Kandidaten für die Europawahl . Ein Spitzenteam .	jetzt in Gespräch mit die CDU Kandidatin und Kandidat für die Europawahl . eine Spitzenteam .	ADV APPRART NN APPR ART NE NN KON NN APPR ART NN $. ART NN $.	27/MO 32/CJ 27/NK 28/OP 31/NK 29/NK 25/-- 32/CD 33/CJ 32/MNR 37/NK 35/NK 37/-- 15/NK 13/-- 15/--	Sentiment::markable_57::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True case=dat|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True Sentiment::markable_57::Sentiment=True case=dat|num=pl|Target::markable_100500375::Target=True|gender=neut|Target::markable_100500375::Preferred=true|Target::markable_100500375::Anaphref=empty|Sentiment::markable_57::Sentiment=True case=dat|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True case=nom|gender=fem|num=pl|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Target::markable_100500375::Target=True|Sentiment::markable_57::Sentiment=True case=nom|gender=masc|num=pl|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Target::markable_100500375::Target=True|Sentiment::markable_57::Sentiment=True case=acc|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True case=acc|gender=fem|num=sg|Sentiment::markable_57::Sentiment=True|Target::markable_100500375::Target=True Sentiment::markable_57::Sentiment=True case=nom|gender=neut|num=sg|Sentiment::markable_57::Sentiment=True case=nom|EmoExpression::markable_59::Polarity=positive|EmoExpression::markable_59::EmoExpression=True|gender=neut|EmoExpression::markable_59::Sarcasm=false|num=sg|EmoExpression::markable_59::Intensity=strong|EmoExpression::markable_59::SubjectiveFact=false|Sentiment::markable_57::Sentiment=True|EmoExpression::markable_59::Uncertain=false Sentiment::markable_57::Sentiment=True
381476954220032000	neutral	Allen , die den piraten im Wahlkampf geholfen haben , vielen Dabk !	Allen , die die Pirat in Wahlkampf helfen haben , viele Dabk !	NE $, PRELS ART NN APPRART NN VVPP VAFIN $, PIAT NN $.	28/SB 17/-- 25/SB 21/NK 24/DA 24/MO 22/NK 25/OC 17/RC 25/-- 28/NK 16/-- 28/--	case=dat|*=True|num=pl _ case=nom|*=True|num=pl case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ pers=3|num=pl|tense=pres|mood=ind _ case=dat|*=True|num=pl case=nom|gender=masc|num=sg _
378540907689046016	positive	Auweia . Wenn das auch auf dem Wahlzettel steht , wird sich wohl jemand finden , der Wahl von Fischer anficht .	Auweia . wenn die auch auf die Wahlzettel stehen , werden sich wohl jemand finden , die Wahl von Fischer anfechten .	NN $. KOUS PDS ADV APPR ART NN VVFIN $, VAFIN PRF ADV PIS VVINF $, ART NN APPR NE VVFIN $.	13/-- 14/-- 9/CP 9/SB 6/MO 9/MO 8/NK 6/NK 15/MO 9/-- 2/-- 15/OA 15/MO 11/SB 11/OC 15/-- 21/SB 21/OA 18/PG 19/NK 15/RC 21/--	case=nom|gender=fem|num=sg _ _ case=nom|gender=neut|num=sg _ _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ Sentiment::markable_100500346::Polarity=positive|mood=ind|Sentiment::markable_100500346::Sarcasm=false|pers=3|Sentiment::markable_100500346::Intensity=medium|num=sg|tense=pres|Sentiment::markable_100500346::Sentiment=True case=acc|pers=3|num=sg|Sentiment::markable_100500346::Sentiment=True Sentiment::markable_100500346::Sentiment=True case=nom|num=sg|Sentiment::markable_100500346::Sentiment=True|Source::markable_100500347::Anaphref=empty|gender=masc|Source::markable_100500347::Source=True Sentiment::markable_100500346::Sentiment=True Sentiment::markable_100500346::Sentiment=True case=dat|num=sg|Sentiment::markable_100500346::Sentiment=True|gender=fem|Source::markable_100500348::Source=True|Source::markable_100500348::Anaphref=markable_100500347 case=dat|Target::markable_100500349::Target=True|num=sg|Sentiment::markable_100500346::Sentiment=True|Target::markable_100500349::Anaphref=empty|gender=fem|Target::markable_100500349::Preferred=true Target::markable_100500349::Target=True|Sentiment::markable_100500346::Sentiment=True case=dat|*=True|Target::markable_100500349::Target=True|num=sg|Sentiment::markable_100500346::Sentiment=True EmoExpression::markable_100500350::Uncertain=false|EmoExpression::markable_100500350::Intensity=medium|mood=ind|EmoExpression::markable_100500350::Polarity=positive|EmoExpression::markable_100500350::EmoExpression=True|pers=3|num=sg|tense=pres|Sentiment::markable_100500346::Sentiment=True|EmoExpression::markable_100500350::SubjectiveFact=false|EmoExpression::markable_100500350::Sarcasm=false _
374500812892155904	neutral	Im TVduell zur BTW13 kein Wort zu bundesweite Volksabstimmungen , Direktwahl Bundespräsident oder Reform der EU . Deshalb : FREIE WÄHLER .	in TVduell zu BTW13 keine Wort zu bundesweit Volksabstimmung , Direktwahl Bundespräsident oder Reform die EU . deshalb : frei Wähler .	APPRART NN APPRART NN PIAT NN APPR ADJA NN $, NN NN KON NN ART NN $. PAV $. ADJA NN $.	28/MO 23/NK 28/MNR 25/NK 28/NK 22/-- 28/MNR 31/NK 29/NK 31/-- 28/CJ 33/NK 34/CD 35/CJ 38/NK 36/AG 38/-- 21/NK 17/-- 21/NK 17/-- 21/--	case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=acc|gender=fem|num=pl|pos=True case=acc|gender=fem|num=pl _ case=acc|gender=fem|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg _ _ _ case=nom|gender=masc|num=sg|pos=True case=nom|gender=masc|num=sg _
363381942391422976	neutral	Habe ne ' ' grüne Gesichtsmaske drauf . Wenn hier gleich wer lang geht ruf ich ; DIR ALIENS DIE ALIENS SIE KOMMEN !	haben eine ' ' grün Gesichtsmaske drauf . wenn hier gleich wer lang gehen rufen ich ; du ALIENS die ALIENS sie kommen !	VAFIN ART $( $( ADJA NN PAV $. KOUS ADV ADJD PWS ADJD VVFIN VVIMP PPER $. PPER NE ART NE PPER VVINF $.	22/-- 28/NK 24/-- 25/-- 28/NK 23/SB 23/NK 26/-- 14/CP 14/MO 13/MO 14/SB 14/MO 8/-- 14/MO 14/SB 16/-- 14/DA 14/SB 21/NK 14/DA 23/OA 14/OC 23/--	pers=3|num=sg|tense=past|mood=subj pers=3|num=sg|tense=pres|mood=subj _ _ case=nom|gender=masc|num=pl|pos=True case=nom|gender=masc|num=pl _ _ _ _ pos=True case=nom|gender=masc|num=sg pos=True pers=3|num=sg|tense=pres|mood=ind _ case=nom|*=True|num=sg|pers=1 _ pers=1|num=sg|tense=past|mood=ind case=acc|*=True|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ _
362995866031759360	neutral	das werden sie wohl beim Verkauf von Schiffspapieren auch nicht herauszufinden können glaub ich ... AfD	die werden sie wohl bei Verkauf von Schiffspapier auch nicht herausfinden können glauben ich ... AfD	PDS VAFIN PPER ADV APPRART NN APPR NN ADV PTKNEG VVIZU VMFIN VVIMP PPER $. ADJA	35/OA 24/-- 26/SB 36/MO 35/MO 29/NK 30/PG 31/NK 35/MO 35/NG 36/OC 26/OC 27/NK 36/SB 38/-- 15/--	case=acc|gender=neut|num=sg pers=3|num=pl|tense=pres|mood=ind case=nom|*=True|num=pl|pers=3 _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=neut|num=pl _ _ _ pers=3|num=pl|tense=pres|mood=ind pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 _ _
372692389737287680	neutral	Leipziger Direktkandidaten zur Bundestagswahl : " Gute Wirtschaftspolitik ist das A und O für Leipzig " - Bettina ...	Leipziger Direktkandidat zu Bundestagswahl : " gut Wirtschaftspolitik sein die A und O für Leipzig " - Bettina ...	ADJA NN APPRART NN $. $( ADJA NN VAFIN ART NN KON NN APPR NE $( $( NE $.	18/NK 24/CJ 18/MNR 19/NK 20/-- 21/-- 24/NK 25/SB 16/-- 27/NK 25/SB 27/CD 28/CJ 27/MNR 30/NK 31/-- 32/-- 27/PAR 34/--	*=True|pos=True case=nom|gender=masc|num=pl case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ case=nom|EmoExpression::markable_100500345::Sarcasm=false|gender=fem|EmoExpression::markable_100500345::SubjectiveFact=false|pos=True|EmoExpression::markable_100500345::Polarity=positive|num=sg|EmoExpression::markable_100500345::Uncertain=false|EmoExpression::markable_100500345::Intensity=medium|EmoExpression::markable_100500345::EmoExpression=True case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ case=nom|gender=neut|num=sg _ case=acc|gender=neut|num=sg case=acc|gender=neut|num=sg _ case=dat|gender=neut|num=sg _
354955355429683201	neutral	FDP - Programm , die FDP hat keins .	FDP - Programm , die FDP haben keine .	NE $( NN $, PRELS NE VAFIN PIS $.	25/PNC 20/-- 25/PNC 22/-- 25/NK 26/SB 19/-- 26/OA 27/--	case=nom|gender=fem|num=sg _ gender=neut|*=True _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=pres|mood=ind case=acc|gender=neut|num=sg _
378391307531853824	neutral	wann hast du denn in Schöneberg Wahlkampf gemacht ?	wann haben du denn in Schöneberg Wahlkampf machen ?	PWAV VAFIN PPER ADV APPR NE NN VVPP $.	17/MO 9/-- 11/SB 17/MO 17/MO 14/NK 17/OA 11/OC 17/--	_ pers=2|num=sg|tense=pres|mood=ind *=True _ _ case=dat|gender=neut|num=sg case=acc|gender=masc|num=sg _ _
378116264679317504	neutral	" Hiermit erkläre ich meinen Austritt aus der Partei . " - " Aber das hier sind doch die Piraten ! "	" hiermit erklären ich mein Austritt aus die Partei . " - " aber die hier sein doch die Pirat ! "	$( PAV VVFIN PPER PPOSAT NN APPR ART NN $. $( $( $( KON PDS ADV VAFIN ADV ART NN $. $(	12/-- 13/NK 9/-- 12/SB 15/NK 12/OA 15/MNR 18/NK 16/NK 18/-- 19/-- 14/-- 12/-- 17/JU 17/SB 15/MNR 11/-- 17/MO 20/NK 17/SB 20/-- 21/--	_ pers=3|num=sg|tense=pres|mood=ind pers=1|num=sg|tense=pres|mood=ind case=nom|*=True|num=sg|pers=1 case=acc|gender=masc|num=sg case=acc|gender=masc|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ _ _ _ _ case=nom|gender=neut|num=sg _ pers=3|num=pl|tense=pres|mood=ind _ case=nom|gender=fem|num=pl case=nom|gender=fem|num=pl _ _
354312012869808128	positive	Immerhin 20%  der CDU / CSU - Bundestags - Kandidaten waren schon 2009  dafür , das Zugangserschwerungsgesetz auszuweiten : ...	immerhin @card@ die CDU / CSU - Bundestag - Kandidat sein schon @card@ dafür , die Zugangserschwerungsgesetz ausweiten : ...	ADV CARD ART NE $( NE $( NN $( NN VAFIN ADV CARD PAV $, ART NN VVIZU $. $.	24/MO 32/NK 26/NK 30/DA 26/-- 26/CJ 28/-- 24/AG 30/-- 33/SB 22/-- 35/MO 40/MO 28/NK 35/-- 39/NK 40/OA 33/OC 40/-- 41/--	Sentiment::markable_100500378::Sentiment=True|Sentiment::markable_100500378::Intensity=medium|Sentiment::markable_100500378::Polarity=positive|Sentiment::markable_100500378::Sarcasm=false Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Anaphref=empty|Source::markable_100500379::Source=True case=dat|gender=fem|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=dat|gender=fem|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=dat|gender=fem|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=gen|gender=masc|num=sg|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True case=nom|gender=masc|num=pl|Sentiment::markable_100500378::Sentiment=True|Source::markable_100500379::Source=True EmoExpression::markable_100500380::EmoExpression=True|Sentiment::markable_100500378::Sentiment=True|mood=ind|EmoExpression::markable_100500380::SubjectiveFact=false|EmoExpression::markable_100500380::Uncertain=false|pers=3|num=pl|tense=past|EmoExpression::markable_100500380::Sarcasm=false|EmoExpression::markable_100500380::Intensity=medium|EmoExpression::markable_100500380::Polarity=positive Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True EmoExpression::markable_100500380::EmoExpression=True|Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True case=nom|Target::markable_100500381::Preferred=true|num=sg|Sentiment::markable_100500378::Sentiment=True|gender=neut|Target::markable_100500381::Target=True|Target::markable_100500381::Anaphref=empty case=nom|gender=neut|num=sg|Target::markable_100500381::Target=True|Sentiment::markable_100500378::Sentiment=True Sentiment::markable_100500378::Sentiment=True|Target::markable_100500381::Target=True _ _
378490947317014528	neutral	Wen wählen unsere Kinder ? - die U -18  Bundestagswahl im Stadtjugendring Leipzig	Wen wählen unser Kind ? - die U @card@ Bundestagswahl in Stadtjugendring Leipzig	NE VVFIN PPOSAT NN $. $( ART NN CARD NN APPRART NN NE	22/SB 20/-- 24/NK 22/OA 24/-- 7/-- 10/NK 10/NK 10/NK 5/-- 10/MNR 11/NK 12/NK	case=nom|*=True|num=pl pers=3|num=pl|tense=pres|mood=ind case=nom|gender=neut|num=pl case=nom|gender=neut|num=pl _ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg case=nom|gender=neut|num=sg
379337444585263104	neutral	Typisch , bei Grüne . SPD - FDP - CDU - CSU - weiss man nie ob sie für oder gegen Kriegseinsätze sind , bei der LINKEN weiss man ...	typisch , bei Grüne . SPD - FDP - CDU - CSU - wissen man nie ob sie für oder gegen Kriegseinsatz sein , bei die links wissen man ...	ADJD $, APPR NN $. NE $( NE $( NE $( NE $( VVFIN PIS ADV KOUS PPER APPR KON APPR NN VAFIN $, APPR ART ADJA VVFIN PIS $.	13/-- 14/-- 14/CJ 16/NK 17/-- 14/SB 6/-- 6/CJ 8/-- 8/CJ 10/-- 10/CJ 12/-- 5/-- 14/SB 23/MO 23/CP 23/SB 23/MO 19/CD 20/CJ 19/NK 14/MO 23/-- 28/MO 27/NK 25/NK 14/CJ 28/SB 29/--	pos=True _ _ case=nom|*=True|num=pl _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg _ _ case=nom|gender=masc|num=pl|pers=3 EmoExpression::markable_100500376::SubjectiveFact=false|EmoExpression::markable_100500376::Polarity=positive|EmoExpression::markable_100500376::Sarcasm=false|EmoExpression::markable_100500376::Uncertain=false|EmoExpression::markable_100500376::EmoExpression=True|EmoExpression::markable_100500376::Intensity=medium _ _ case=acc|EmoExpression::markable_100500425::Sarcasm=false|EmoExpression::markable_100500425::EmoExpression=True|EmoExpression::markable_100500425::SubjectiveFact=true|gender=masc|EmoExpression::markable_100500425::Polarity=negative|num=pl|EmoExpression::markable_100500425::Uncertain=false|EmoExpression::markable_100500425::Intensity=medium pers=3|num=pl|tense=pres|mood=ind _ _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg pers=3|num=sg|tense=past|mood=ind case=nom|*=True|num=sg _
373848761862488064	neutral	verzieh dich afd - will niemand , der was auf Menschenrechte gibt sehen und jetzt block dehsur	verzeihen du afd - wollen niemand , die was auf Menschenrecht geben sehen und jetzt blocken %User	VVFIN PPER ADJD $( VMFIN PIS $, PRELS PIS APPR NN VVFIN VVFIN KON ADV VVIMP NE	42/MO 31/SB 31/MO 33/-- 30/-- 35/SB 36/-- 43/SB 43/OA 43/MO 40/NK 43/MO 35/OC 43/CD 46/MO 44/CJ 46/OA	_ case=acc|*=True|num=sg|pers=2 pos=True _ pers=3|num=sg|tense=pres|mood=ind case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=acc|gender=neut|num=sg _ case=acc|EmoExpression::markable_100500426::SubjectiveFact=true|EmoExpression::markable_100500426::Polarity=positive|gender=neut|EmoExpression::markable_100500426::Uncertain=false|EmoExpression::markable_100500426::Intensity=medium|EmoExpression::markable_100500426::EmoExpression=True|num=pl|EmoExpression::markable_100500426::Sarcasm=false pers=3|num=sg|tense=pres|mood=ind _ _ _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
378900636995051520	neutral	Sahra Wagenknecht spricht in Kassel vor ca. 600  Menschen . LINKE	Sahra Wagenknecht sprechen in Kassel vor ca. @card@ Mensch . links	NE NN VVFIN APPR NE APPR ADV CARD NN $. ADJA	19/AG 20/SB 17/-- 20/MO 21/NK 20/MO 25/MO 26/NK 23/NK 26/-- 10/--	case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=neut|num=sg _ _ _ case=acc|gender=masc|num=pl _ _
378924237777797120	neutral	Wir sind doch alle antifaschistisch bis hin zu CSU und Polizei - vermutlich sind die AFD heimliche Anarchisten	wir sein doch alle antifaschistisch bis hin zu CSU und Polizei - vermutlich sein die AFD heimlich Anarchist	PPER VAFIN ADV PIAT ADJD KON ADV APPR NE KON NN $( ADV VAFIN ART NN ADJA NN	13/SB 11/-- 13/MO 22/NK 13/PD 19/AC 19/MO 16/MO 19/NK 13/CD 21/CJ 22/-- 25/MO 21/RS 27/NK 25/SB 29/NK 25/PD	case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind _ case=acc|*=True|num=pl pos=True _ _ _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg _ _ pers=3|num=pl|tense=pres|mood=ind case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=nom|gender=fem|num=pl|pos=True case=acc|gender=masc|num=pl
375295353483821056	mixed	einzige deutsche feminismuskritikerin als werbefuzzi oder polnisches model enttarnt. piraten fordern klarnamenpflicht ...	einzig deutsch feminismuskritikerin als werbefuzzi oder polnisch modeln enttarnt. Pirat fordern klarnamenpflicht ...	ADJA ADJA NN KOKOM ADJA KON ADJA VVIMP ADJA NN VVINF VVFIN $.	21/NK 21/NK 30/SB 29/MO 28/NK 23/CD 24/CJ 24/CJ 24/CJ 22/NK 30/OC 18/-- 30/--	case=acc|Sentiment::markable_100500382::Polarity=negative|Sentiment::markable_100500382::Sarcasm=false|Target::markable_100500383::Preferred=true|gender=fem|Target::markable_100500383::Anaphref=empty|pos=True|Sentiment::markable_100500382::Intensity=medium|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True case=nom|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True|gender=fem|pos=True case=nom|gender=fem|Target::markable_100500383::Target=True|num=sg|Sentiment::markable_100500382::Sentiment=True Sentiment::markable_100500382::Sentiment=True case=nom|EmoExpression::markable_100500384::Polarity=negative|EmoExpression::markable_100500384::EmoExpression=True|EmoExpression::markable_100500384::Uncertain=false|*=True|EmoExpression::markable_100500384::Sarcasm=false|num=sg|Sentiment::markable_100500382::Sentiment=True|EmoExpression::markable_100500384::SubjectiveFact=false|EmoExpression::markable_100500384::Intensity=medium Sentiment::markable_100500382::Sentiment=True case=acc|gender=neut|num=sg|pos=True|Sentiment::markable_100500382::Sentiment=True case=acc|EmoExpression::markable_100500385::EmoExpression=True|EmoExpression::markable_100500385::Uncertain=false|EmoExpression::markable_100500385::SubjectiveFact=false|gender=neut|EmoExpression::markable_100500385::Polarity=negative|EmoExpression::markable_100500385::Intensity=weak|num=sg|Sentiment::markable_100500382::Sentiment=True|EmoExpression::markable_100500385::Sarcasm=false case=acc|gender=neut|num=sg|pos=True case=nom|Sentiment::markable_100500387::Polarity=positive|Sentiment::markable_100500387::Intensity=medium|gender=masc|Sentiment::markable_100500387::Sentiment=True|Source::markable_100500388::Source=True|num=pl|Sentiment::markable_100500387::Sarcasm=false|Source::markable_100500388::Anaphref=empty mood=ind|EmoExpression::markable_100500389::Polarity=positive|EmoExpression::markable_100500389::Uncertain=false|pers=3|EmoExpression::markable_100500389::Intensity=medium|num=pl|tense=pres|Sentiment::markable_100500387::Sentiment=True|EmoExpression::markable_100500389::EmoExpression=True|EmoExpression::markable_100500389::SubjectiveFact=false|EmoExpression::markable_100500389::Sarcasm=false mood=ind|Target::markable_100500390::Preferred=true|Target::markable_100500390::Anaphref=empty|Sentiment::markable_100500387::Sentiment=True|pers=3|Target::markable_100500390::Target=True|num=sg|tense=pres _
372690586764996608	neutral	Piraten 85 % , Linke 81 % , Grüne 79 % , SPD 75 % . lolwhut . : 3 ( Alles andere aber auch über 50 % , von daher .. %PosSmiley	Pirat 85 % , link @card@ % , Grüne @card@ % , SPD 75 % . lolwhut . : 3 ( alle andere aber auch über 50 % , von daher .. %PosSmiley	NN CARD NN $, ADJA CARD NN $, NN CARD NN $, NE CARD NN $. NN $. $. CARD $( PIS PIS ADV ADV APPR CARD NN $, APPR ADV ADJA ITJ	13/-- 16/NK 14/MO 16/-- 20/NK 20/NK 16/CJ 20/-- 24/SB 24/NK 20/CJ 24/-- 28/SB 28/NK 24/CJ 28/-- 28/PAR 30/-- 18/-- 19/NK 20/-- 26/SB 22/PD 23/MO 26/MO 20/PAR 28/NK 26/NK 28/-- 26/CJ 32/MO 30/NK 32/NK	case=nom|gender=masc|num=pl _ gender=neut|*=True _ case=acc|gender=fem|num=pl|pos=True _ gender=neut|*=True _ case=nom|*=True|num=pl _ gender=neut|*=True _ case=nom|gender=fem|num=sg _ gender=neut|*=True _ _ _ _ _ _ case=nom|gender=neut|num=sg case=nom|gender=neut|num=sg _ _ _ _ gender=neut|*=True _ _ _ case=dat|gender=neut|num=pl|comp=True _
