369517901734096896	positive	Piraten bei puls4 ! gleich geht los %PosSmiley %Link	Pirat bei puls4 ! gleich gehen los %PosSmiley %Link	NN APPR CARD $. ADJD VVFIN PTKVZ ITJ XY	0/-- 1/MNR 2/NK 3/-- 6/MO 4/-- 6/SVP 7/NK 7/NK	case=nom|Target::markable_4::Preferred=true|Target::markable_4::Anaphref=empty|gender=masc|Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True|Sentiment::markable_1::Sarcasm=false|num=pl|Sentiment::markable_1::Polarity=positive|Sentiment::markable_1::Intensity=medium Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True Target::markable_4::Target=True|Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True pos=True|Sentiment::markable_1::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Sentiment::markable_1::Sentiment=True Sentiment::markable_1::Sentiment=True EmoExpression::markable_3::Intensity=medium|EmoExpression::markable_3::SubjectiveFact=false|EmoExpression::markable_3::EmoExpression=True|EmoExpression::markable_3::Polarity=positive|Sentiment::markable_1::Sentiment=True|EmoExpression::markable_3::Sarcasm=false|EmoExpression::markable_3::Uncertain=false _
347026557891645440	neutral	sigmargabriel verordnet SPD noch 10  Jahre Abgrenzung nach links . Wie sagte ein berühmter Mann : wer zu spät kommt , den bes ...	%User verordnen SPD noch @card@ Jahr Abgrenzung nach links . wie sagen eine berühmt Mann : wer zu spät kommen , die bes ...	NE VVFIN NE ADV CARD NN NN APPR ADV $. KOUS VVFIN ART ADJA NN $. PWS APPR ADJD VVFIN $, PDS VVFIN $.	17/SB 15/-- 17/OA 21/MO 21/NK 17/OA 21/NK 21/MNR 23/NK 24/-- 12/MO 10/-- 15/NK 15/NK 12/SB 15/-- 20/SB 19/MO 20/MO 23/SB 20/-- 23/OA 12/OC 23/--	case=nom|*=True|num=sg pers=3|num=sg|tense=pres|mood=ind case=nom|gender=fem|num=sg _ _ case=acc|gender=neut|num=pl case=nom|gender=fem|num=sg _ _ _ _ pers=3|num=sg|tense=past|mood=ind case=nom|gender=masc|num=sg case=nom|EmoExpression::markable_10409147::Uncertain=true|gender=masc|EmoExpression::markable_10409147::Intensity=medium|pos=True|EmoExpression::markable_10409147::EmoExpression=True|num=sg|EmoExpression::markable_10409147::Sarcasm=false|EmoExpression::markable_10409147::SubjectiveFact=false|EmoExpression::markable_10409147::Polarity=positive case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg EmoExpression::markable_10409146::Intensity=medium|EmoExpression::markable_10409146::SubjectiveFact=false|EmoExpression::markable_10409146::Uncertain=false|EmoExpression::markable_10409146::Sarcasm=false|EmoExpression::markable_10409146::EmoExpression=True|EmoExpression::markable_10409146::Polarity=negative EmoExpression::markable_10409146::EmoExpression=True|pos=True pers=3|num=sg|tense=pres|mood=ind _ case=acc|gender=masc|num=sg pers=3|num=sg|tense=pres|mood=subj _
363010640215941122	neutral	Ja . Genauso wie CDU und SPD in Deutschland . Völlig egal .	Ja . genauso wie CDU und SPD in Deutschland . völlig egal .	NN $. ADV KOUS NE KON NE APPR NE $. ADJD ADJD $.	24/-- 25/-- 5/MO 5/MO 2/-- 5/CD 6/CJ 5/MNR 8/NK 9/-- 12/MO 10/-- 12/--	_ _ _ _ case=nom|gender=fem|num=sg _ case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg _ Intensifier::markable_250::EmoExpressionRef=emo-expression:markable_249|Intensifier::markable_250::Intensifier=True|pos=True|Intensifier::markable_250::Degree=strong EmoExpression::markable_249::Polarity=negative|EmoExpression::markable_249::Sarcasm=false|EmoExpression::markable_249::Uncertain=false|EmoExpression::markable_249::EmoExpression=True|EmoExpression::markable_249::SubjectiveFact=false|EmoExpression::markable_249::Intensity=medium _
364008548713648128	neutral	Hoppala ... Freie - W�hler - Chef Aiwanger : Die Sphinx aus Rahstorf -	Hoppala ... Freie - W�hler - Chef Aiwanger : die Sphinx aus Rahstorf -	NN $. NN $( NE $( NN NE $. ART NN APPR NN $(	13/-- 14/-- 2/-- 3/-- 3/CJ 5/-- 5/PAR 7/NK 8/-- 11/NK 3/PAR 11/MNR 12/NK 13/--	case=nom|gender=neut|num=sg _ case=nom|gender=fem|num=sg _ case=nom|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=neut|num=sg _
352201757625036800	neutral	Steinbrück will von Offshore - Aktivitäten der WestLB nichts gewusst haben : SPD - Kanzlerkandidat Peer Steinbrück ...	Steinbrück wollen von Offshore - Aktivität die WestLB nichts wissen haben : SPD - Kanzlerkandidat Peer Steinbrück ...	NN VMFIN APPR NN $( NN ART NE PIS VVPP VAFIN $. NE $( NN NE NN $.	16/SB 14/-- 24/OP 17/NK 18/-- 18/CJ 22/NK 20/AG 24/OA 25/OC 16/OC 25/-- 31/SB 27/-- 27/PAR 29/NK 16/OA 31/--	case=nom|gender=neut|num=sg pers=3|num=sg|tense=pres|mood=ind _ case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=pl case=gen|gender=fem|num=sg case=gen|gender=fem|num=sg gender=neut|*=True _ _ _ case=nom|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg _
346205497554239488	neutral	Auch die Bundesvorsitzende der deutschen Grünen Claudia Roth war in dem Hotel %Link occupygezi	auch die Bundesvorsitzende die deutsch Grüne Claudia Roth sein in die Hotel %Link occupygezi	ADV ART NN ART ADJA NN NE NE VAFIN APPR ART NN XY ADJA	21/MO 21/NK 27/SB 24/NK 24/NK 21/AG 26/PNC 24/NK 18/-- 27/MO 30/NK 28/NK 30/NK 27/MO	_ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg case=gen|gender=fem|num=pl case=gen|gender=fem|num=pl|pos=True case=gen|gender=fem|num=pl case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg pers=3|num=sg|tense=past|mood=ind _ case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg _ _
381937688133115904	positive	Laut vorl. amtl . Endergebnis haben 9.630 Menschen im wk83 die Piraten gewählt , Danke dafür und wir machen natürlich weiter %PosSmiley	laut vorl. amtl . Endergebnis haben @card@ Mensch in wk83 die Pirat wählen , Dank dafür und wir machen natürlich weiter %PosSmiley	APPR NE NE $. NN VAFIN CARD NN APPRART NN ART NN VVPP $, NN PAV KON PPER VVFIN ADV PTKVZ ITJ	14/-- 17/PNC 15/NK 17/-- 6/SB 4/-- 8/NK 13/OA 13/MO 9/NK 12/NK 13/OA 6/OC 13/-- 17/CJ 15/NK 6/CD 19/SB 17/CJ 19/MO 19/SVP 19/DM	Sentiment::markable_251::Intensity=medium|Sentiment::markable_251::Polarity=positive|Sentiment::markable_251::Sarcasm=false|Sentiment::markable_251::Sentiment=True case=dat|*=True|Sentiment::markable_251::Sentiment=True|num=sg case=dat|*=True|Sentiment::markable_251::Sentiment=True|num=sg Sentiment::markable_251::Sentiment=True case=nom|gender=masc|Sentiment::markable_251::Sentiment=True|num=pl pers=3|Sentiment::markable_251::Sentiment=True|num=pl|tense=pres|mood=ind Source::markable_252::Source=True|Sentiment::markable_251::Sentiment=True|Source::markable_252::Anaphref=empty|Target::markable_258::Preferred=true|Target::markable_258::Target=True|Target::markable_258::Anaphref=markable_257 case=nom|Source::markable_252::Source=True|Sentiment::markable_251::Sentiment=True|num=pl|gender=masc|Target::markable_258::Target=True case=dat|gender=masc|Sentiment::markable_251::Sentiment=True|num=sg|Target::markable_258::Target=True case=dat|gender=masc|Sentiment::markable_251::Sentiment=True|num=sg|Target::markable_258::Target=True case=acc|gender=fem|Target::markable_258::Target=True|Sentiment::markable_251::Sentiment=True|num=pl|Target::markable_253::Target=True|Target::markable_253::Preferred=true|Target::markable_253::Anaphref=empty case=acc|Sentiment::markable_251::Sentiment=True|num=pl|Target::markable_253::Target=True|gender=fem|Target::markable_258::Target=True EmoExpression::markable_254::Intensity=medium|Target::markable_258::Target=True|Sentiment::markable_251::Sentiment=True|EmoExpression::markable_254::EmoExpression=True|EmoExpression::markable_254::SubjectiveFact=false|EmoExpression::markable_254::Sarcasm=false|EmoExpression::markable_254::Uncertain=false|EmoExpression::markable_254::Polarity=positive _ case=acc|EmoExpression::markable_256::SubjectiveFact=false|EmoExpression::markable_256::Intensity=medium|Sentiment::markable_255::Sarcasm=false|*=True|EmoExpression::markable_256::Uncertain=false|Sentiment::markable_255::Polarity=positive|num=pl|Sentiment::markable_255::Sentiment=True|EmoExpression::markable_256::EmoExpression=True|EmoExpression::markable_256::Sarcasm=false|Sentiment::markable_255::Intensity=medium|EmoExpression::markable_256::Polarity=positive Target::markable_257::Target=True|Target::markable_257::Preferred=true|Target::markable_257::Anaphref=empty|Sentiment::markable_255::Sentiment=True _ case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind _ _ EmoExpression::markable_259::Polarity=positive|EmoExpression::markable_259::SubjectiveFact=false|EmoExpression::markable_259::Intensity=medium|EmoExpression::markable_259::Sarcasm=false|EmoExpression::markable_259::EmoExpression=True|EmoExpression::markable_259::Uncertain=false
380753219133407232	positive	Infostand auf dem Wochenmarkt in Altenkirchen . Rosen für die Wähler . Gute Atmosphäre ERwinBtw13	Infostand auf die Wochenmarkt in Altenkirche . Rose für die Wähler . gut Atmosphäre ERwinBtw13	NN APPR ART NN APPR NN $. NN APPR ART NN $. ADJA NN CARD	22/-- 23/MNR 26/NK 24/NK 26/MNR 27/NK 28/-- 7/-- 8/MNR 11/NK 9/NK 11/-- 14/NK 12/-- 14/NK	case=nom|gender=masc|num=sg _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=dat|gender=neut|num=sg _ case=nom|gender=fem|num=pl _ case=acc|gender=masc|num=pl case=acc|gender=masc|num=pl _ EmoExpression::markable_262::Intensity=medium|pos=True|Sentiment::markable_260::Sarcasm=false|EmoExpression::markable_262::EmoExpression=True|Sentiment::markable_260::Intensity=medium|num=pl|EmoExpression::markable_262::Sarcasm=false|case=nom|Sentiment::markable_260::Polarity=positive|Target::markable_261::Preferred=true|gender=neut|Sentiment::markable_260::Sentiment=True|EmoExpression::markable_262::Uncertain=false|Target::markable_261::Anaphref=empty|EmoExpression::markable_262::SubjectiveFact=false|EmoExpression::markable_262::Polarity=positive|Target::markable_261::Target=True case=nom|gender=neut|Sentiment::markable_260::Sentiment=True|num=pl|Target::markable_261::Target=True _
349793752665169921	neutral	Der Stern zum CDU / CSU Wahlprogramm ...	die Stern zu CDU / CSU Wahlprogramm ...	ART NN APPRART NE $( NE NN $.	17/NK 15/-- 17/MNR 18/NK 19/-- 19/CJ 19/UC 22/--	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=dat|gender=masc|num=sg case=dat|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _
374765603094949888	mixed	Die grüne Verbotspolitik ... deren Wähler müssen echt unmündig sein .. Grüne fordern Fahrverbot am Wochenende %Link via welt	die grün Verbotspolitik ... die Wähler müssen echt unmündig sein .. Grüne fordern Fahrverbot an Wochenende %Link via %User	ART ADJA NN $. PDAT NN VMFIN ADJD ADJD PPOSAT ADJA NN VVFIN NN APPRART NN XY APPR NE	11/NK 11/NK 8/-- 11/-- 6/NK 7/SB 4/-- 9/MO 10/PD 11/NK 7/SB 13/SB 11/-- 13/OA 13/MO 15/NK 11/-- 13/MO 18/NK	case=nom|Sentiment::markable_268::Sentiment=True|num=sg|Sentiment::markable_268::Sarcasm=false|gender=fem|Sentiment::markable_268::Intensity=medium|Sentiment::markable_268::Polarity=negative case=nom|gender=fem|Sentiment::markable_268::Sentiment=True|num=sg|pos=True case=nom|Sentiment::markable_268::Sentiment=True|gender=fem|EmoExpression::markable_10409149::Intensity=medium|EmoExpression::markable_10409149::Sarcasm=false|EmoExpression::markable_10409149::Uncertain=false|EmoExpression::markable_10409149::Polarity=negative|num=sg|EmoExpression::markable_10409149::EmoExpression=True|EmoExpression::markable_10409149::SubjectiveFact=false Sentiment::markable_268::Sentiment=True case=gen|Target::markable_269::Preferred=true|Sentiment::markable_268::Sentiment=True|num=sg|Target::markable_269::Anaphref=empty|gender=fem|Target::markable_269::Target=True case=nom|gender=masc|Sentiment::markable_268::Sentiment=True|num=pl|Target::markable_269::Target=True pers=3|Sentiment::markable_268::Sentiment=True|num=pl|tense=pres|mood=ind Sentiment::markable_268::Sentiment=True|pos=True EmoExpression::markable_270::SubjectiveFact=false|Sentiment::markable_268::Sentiment=True|EmoExpression::markable_270::Intensity=medium|pos=True|EmoExpression::markable_270::Uncertain=false|EmoExpression::markable_270::EmoExpression=True|EmoExpression::markable_270::Sarcasm=false|EmoExpression::markable_270::Polarity=negative Sentiment::markable_268::Sentiment=True case=nom|gender=neut|num=sg|pers=3 case=nom|Sentiment::markable_263::Sarcasm=false|Sentiment::markable_263::Polarity=positive|*=True|Source::markable_264::Anaphref=empty|num=pl|Source::markable_264::Source=True|Sentiment::markable_263::Intensity=medium|Sentiment::markable_263::Sentiment=True mood=ind|EmoExpression::markable_266::Polarity=positive|EmoExpression::markable_266::Intensity=medium|EmoExpression::markable_266::Uncertain=false|EmoExpression::markable_266::Sarcasm=false|EmoExpression::markable_266::SubjectiveFact=false|pers=3|num=pl|tense=pres|EmoExpression::markable_266::EmoExpression=True|Sentiment::markable_263::Sentiment=True case=acc|num=sg|Target::markable_267::Preferred=true|gender=neut|Sentiment::markable_263::Sentiment=True|Target::markable_267::Target=True|Target::markable_267::Anaphref=empty case=dat|gender=neut|num=sg|Target::markable_267::Target=True|Sentiment::markable_263::Sentiment=True case=dat|gender=neut|num=sg|Target::markable_267::Target=True|Sentiment::markable_263::Sentiment=True _ _ _
382926283069349889	neutral	Mit dabei ÖVP - Spitzenkandidat Dr. Michael Spindelegger	mit dabei ÖVP - Spitzenkandidat Dr. Michael Spindelegger	APPR PAV NN $( NN NN NE NN	27/MO 22/NK 20/NK 22/-- 22/CJ 24/NK 27/PNC 19/--	_ _ case=nom|gender=fem|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg
380725738938580992	positive	oh ja , wir wollen dass das Verfahren schneller geht , ohne Ghettoisierung und das sie arbeiten dürfen . Wir Bösen ! afd +	oh ja , wir wollen dass die Verfahren schnell gehen , ohne Ghettoisierung und die sie arbeiten dürfen . wir Böse ! afd +	ITJ PTKANT $, PPER VMFIN KOUS ART NN ADJD VVFIN $, KOUI NN KON ART PPER VVINF VMINF $. PPER NN $. ADJD KON	13/DM 13/DM 10/-- 13/SB 8/-- 18/CP 16/NK 18/SB 18/MO 13/OC 18/-- 26/CP 26/SB 21/CD 25/OA 25/OA 22/CJ 18/MO 26/-- 21/SB 19/-- 21/-- 22/-- 23/MO	Sentiment::markable_272::Polarity=positive|Sentiment::markable_272::Sentiment=True|Sentiment::markable_272::Sarcasm=false|Sentiment::markable_272::Intensity=medium Sentiment::markable_272::Sentiment=True Sentiment::markable_272::Sentiment=True case=nom|pers=1|Source::markable_273::Source=True|num=pl|Source::markable_273::Anaphref=empty|*=True|Sentiment::markable_272::Sentiment=True mood=ind|EmoExpression::markable_274::Sarcasm=false|pers=1|EmoExpression::markable_274::Uncertain=false|num=pl|tense=pres|EmoExpression::markable_274::SubjectiveFact=false|EmoExpression::markable_274::Intensity=medium|EmoExpression::markable_274::Polarity=positive|EmoExpression::markable_274::EmoExpression=True|Sentiment::markable_272::Sentiment=True Sentiment::markable_272::Sentiment=True case=nom|Target::markable_275::Anaphref=empty|num=sg|gender=neut|Target::markable_275::Target=True|Sentiment::markable_272::Sentiment=True|Target::markable_275::Preferred=true case=nom|gender=neut|num=sg|Target::markable_275::Target=True|Sentiment::markable_272::Sentiment=True comp=True|Target::markable_275::Target=True|Sentiment::markable_272::Sentiment=True pers=3|num=sg|tense=pres|mood=ind|Target::markable_275::Target=True|Sentiment::markable_272::Sentiment=True Sentiment::markable_272::Sentiment=True Target::markable_275::Target=True|Sentiment::markable_272::Sentiment=True case=acc|EmoExpression::markable_10409150::Intensity=medium|EmoExpression::markable_10409150::SubjectiveFact=true|gender=fem|Target::markable_275::Target=True|num=sg|EmoExpression::markable_10409150::Polarity=negative|EmoExpression::markable_10409150::Uncertain=false|EmoExpression::markable_10409150::Sarcasm=false|EmoExpression::markable_10409150::EmoExpression=True|Sentiment::markable_272::Sentiment=True Sentiment::markable_272::Sentiment=True case=acc|gender=neut|num=sg|Sentiment::markable_272::Sentiment=True case=nom|Target::markable_276::Preferred=true|*=True|Target::markable_276::Anaphref=empty|pers=3|num=pl|Target::markable_276::Target=True|Sentiment::markable_272::Sentiment=True Sentiment::markable_272::Sentiment=True|Target::markable_276::Target=True pers=3|num=pl|tense=pres|mood=ind|Sentiment::markable_272::Sentiment=True|Target::markable_276::Target=True _ case=nom|*=True|num=pl|pers=1 EmoExpression::markable_271::Intensity=medium|EmoExpression::markable_271::Uncertain=false|EmoExpression::markable_271::Sarcasm=false|mood=ind|EmoExpression::markable_271::EmoExpression=True|pers=1|num=pl|tense=pres|EmoExpression::markable_271::SubjectiveFact=false|EmoExpression::markable_271::Polarity=negative _ _ _
375228423125622785	neutral	Bei " Die Linke " fleissig Unterschriften gesammelt für die _verdi - Petition zum gesetzlichen Mindestlohn ...	bei " die Linke " fleißig Unterschrift sammeln für die %User - Petition zu gesetzlich Mindestlohn ...	APPR $( ART NN $( ADJD NN VVPP APPR ART NE $( NN APPRART ADJA NN $.	32/MO 25/-- 28/NK 25/NK 28/-- 32/MO 32/OA 24/-- 32/MO 37/NK 37/NK 35/-- 33/NK 37/MNR 40/NK 38/NK 40/--	_ _ case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ EmoExpression::markable_277::EmoExpression=True|EmoExpression::markable_277::Sarcasm=false|EmoExpression::markable_277::Uncertain=false|EmoExpression::markable_277::Intensity=medium|EmoExpression::markable_277::Polarity=positive|pos=True|EmoExpression::markable_277::SubjectiveFact=false case=acc|gender=fem|num=pl _ _ case=acc|gender=fem|num=sg case=acc|gender=fem|num=sg _ case=nom|gender=fem|num=sg case=dat|gender=neut|num=sg case=dat|gender=neut|num=sg|pos=True case=dat|gender=neut|num=sg _
381713025738096641	negative	Wahlen 2013 , heute Deutschland " Situation ernst , aber nicht hoffnungslos " in 7 Tagen Österreich " hoffnungslos , aber nicht ernst " btw13	Wahl @card@ , heute Deutschland " Situation ernst , aber nicht hoffnungslos " in 7 Tag Österreich " hoffnungslos , aber nicht ernst " btw13	NN CARD $, ADV NE $( NN PTKVZ $, ADV PTKNEG ADJD $( APPR CARD NN NE $( ADJD $, ADV PTKNEG ADJD $( ADJA	17/-- 18/NK 19/-- 24/MO 24/NK 22/-- 18/CJ 24/UC 25/-- 29/MO 29/NG 24/PAR 29/-- 36/MO 33/NK 31/NK 33/NK 34/-- 18/PAR 36/-- 40/MO 40/NG 36/CJ 40/-- 24/--	case=nom|gender=fem|num=pl _ _ _ case=nom|gender=neut|num=sg _ case=nom|Sentiment::markable_278::Sentiment=True|gender=fem|Sentiment::markable_278::Polarity=negative|num=sg|Sentiment::markable_278::Sarcasm=false|Target::markable_279::Target=True|Target::markable_279::Preferred=true|Target::markable_279::Anaphref=empty|Sentiment::markable_278::Intensity=weak Sentiment::markable_278::Sentiment=True|EmoExpression::markable_280::SubjectiveFact=false|pos=True|EmoExpression::markable_280::Polarity=negative|EmoExpression::markable_280::Intensity=medium|EmoExpression::markable_280::Uncertain=false|EmoExpression::markable_280::Sarcasm=false|EmoExpression::markable_280::EmoExpression=True Sentiment::markable_278::Sentiment=True Sentiment::markable_278::Sentiment=True Negation::markable_282::Negation=True|Sentiment::markable_278::Sentiment=True|Negation::markable_282::EmoExpressionRef=emo-expression:markable_281 Sentiment::markable_278::Sentiment=True|EmoExpression::markable_281::EmoExpression=True|EmoExpression::markable_281::Sarcasm=false|pos=True|EmoExpression::markable_281::Polarity=negative|EmoExpression::markable_281::SubjectiveFact=false|EmoExpression::markable_281::Intensity=medium|EmoExpression::markable_281::Uncertain=false _ _ _ case=dat|gender=masc|num=pl case=nom|gender=neut|num=sg _ EmoExpression::markable_283::Polarity=negative|EmoExpression::markable_283::EmoExpression=True|EmoExpression::markable_283::SubjectiveFact=false|EmoExpression::markable_283::Sarcasm=false|EmoExpression::markable_283::Uncertain=false|pos=True|EmoExpression::markable_283::Intensity=medium _ _ Negation::markable_285::Negation=True|Negation::markable_285::EmoExpressionRef=emo-expression:markable_284 EmoExpression::markable_284::EmoExpression=True|EmoExpression::markable_284::Intensity=medium|EmoExpression::markable_284::Uncertain=false|EmoExpression::markable_284::Sarcasm=false|EmoExpression::markable_284::SubjectiveFact=false|EmoExpression::markable_284::Polarity=positive|pos=True _ _
346499921832194051	neutral	Die Vorstandsmitglieder kennen es noch nicht , sollen aber am Sonntag beschliessen : Das CDU - Wahlpogramm . Wir haben es : ht ...	die Vorstandsmitglied kennen es noch nicht , sollen aber an Sonntag beschließen : die CDU - Wahlpogramm . wir haben es : ht ...	ART NN VVFIN PPER ADV PTKNEG $, VMFIN ADV APPRART NN VVINF $. ART NE $( NN $. PPER VAFIN PPER $. NN $.	27/NK 28/OA 25/-- 28/OA 31/MO 28/NG 31/-- 28/CJ 33/MO 37/MO 35/NK 33/OC 37/-- 40/NK 33/CJ 40/-- 40/APP 42/-- 20/SB 18/-- 20/OA 21/-- 20/MO 23/--	case=nom|gender=neut|num=pl case=nom|gender=neut|num=pl pers=3|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg|pers=3 _ _ _ pers=3|num=pl|tense=pres|mood=ind _ case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ _ case=acc|gender=neut|num=sg case=nom|gender=fem|num=sg _ case=nom|gender=neut|num=sg _ case=nom|*=True|num=pl|pers=1 pers=1|num=pl|tense=pres|mood=ind case=acc|gender=neut|num=sg|pers=3 _ _ _
377175517700829185	neutral	MiniKrimis im WahlKampf ! Ein Beitrag der IsarChillies München !	MiniKrimis in Wahlkampf ! eine Beitrag die IsarChillies München !	NN APPRART NN $. ART NN ART NN NE $.	24/-- 25/MNR 26/NK 27/-- 6/NK 4/-- 8/NK 6/AG 8/NK 9/--	case=nom|gender=masc|num=pl case=dat|gender=masc|num=sg case=dat|gender=masc|num=sg _ case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=masc|num=sg case=nom|gender=neut|num=sg _
381785459242070016	neutral	Kanzlerin Merkel bei der Stimmabgabe ( Foto ) ( BPA ) .	Kanzlerin Merkel bei die Stimmabgabe ( Foto ) ( BPA ) .	NN NE APPR ART NN $( NN $( $( NE $( $.	10/-- 11/NK 11/MNR 15/NK 13/NK 15/-- 15/APP 17/-- 18/-- 15/APP 20/-- 21/--	case=nom|gender=fem|num=sg case=nom|gender=fem|num=sg _ case=dat|gender=fem|num=sg case=dat|gender=fem|num=sg _ case=nom|gender=neut|num=sg _ _ case=nom|*=True|num=sg _ _
368757385764290560	negative	Die AfD fordert die katholische Kirche dazu auf , vor den Piraten zu warnen . Geht ' ' s noch dümmer ? %Link / vi ...	die AfD fordern die katholisch Kirche dazu auf , vor die Pirat zu warnen . gehen ' ' s noch dumm ? %Link / vi ...	ART NN VVFIN ART ADJA NN PAV PTKVZ $, APPR ART NN PTKZU VVINF $. VVFIN $( $( NN ADV ADJD $. XY $( NE $.	14/NK 15/SB 12/-- 18/NK 18/NK 15/OA 18/NK 15/SVP 20/-- 26/OP 24/NK 22/NK 26/PM 15/OC 26/-- 19/MO 16/-- 17/-- 15/-- 19/MO 19/PD 21/-- 22/-- 23/-- 22/-- 25/--	case=nom|Sentiment::markable_286::Sentiment=True|Target::markable_286::Preferred=true|Target::markable_286::Anaphref=empty|Source::markable_290::Anaphref=empty|gender=fem|Source::markable_290::Source=True|Sentiment::markable_290::Sentiment=True|Sentiment::markable_290::Sarcasm=false|num=sg|Sentiment::markable_290::Polarity=negative|Sentiment::markable_290::Intensity=medium|Target::markable_286::Target=True case=nom|Sentiment::markable_286::Sentiment=True|num=sg|Source::markable_290::Source=True|gender=fem|Target::markable_286::Target=True|Sentiment::markable_290::Sentiment=True Sentiment::markable_286::Sentiment=True|mood=ind|EmoExpression::markable_290::SubjectiveFact=false|Target::markable_286::Target=True|EmoExpression::markable_290::Uncertain=false|Sentiment::markable_290::Sentiment=True|EmoExpression::markable_290::Polarity=positive|pers=3|num=sg|tense=pres|EmoExpression::markable_290::Intensity=medium|EmoExpression::markable_290::Sarcasm=false|EmoExpression::markable_290::EmoExpression=True case=acc|Sentiment::markable_286::Sentiment=True|num=sg|gender=fem|Target::markable_286::Target=True|Sentiment::markable_290::Sentiment=True case=acc|Sentiment::markable_286::Sentiment=True|num=sg|gender=fem|Target::markable_286::Target=True|pos=True|Sentiment::markable_290::Sentiment=True case=acc|Sentiment::markable_286::Sentiment=True|num=sg|gender=fem|Target::markable_286::Target=True|Sentiment::markable_290::Sentiment=True Target::markable_286::Target=True|Sentiment::markable_286::Sentiment=True|Sentiment::markable_290::Sentiment=True Target::markable_286::Target=True|Sentiment::markable_286::Sentiment=True|Sentiment::markable_290::Sentiment=True Target::markable_286::Target=True|Sentiment::markable_286::Sentiment=True|Sentiment::markable_290::Sentiment=True Target::markable_286::Target=True|Sentiment::markable_286::Sentiment=True|Sentiment::markable_290::Sentiment=True case=dat|Sentiment::markable_286::Sentiment=True|Target::markable_290::Anaphref=empty|Target::markable_290::Preferred=true|gender=fem|Target::markable_286::Target=True|Sentiment::markable_290::Sentiment=True|num=pl|Target::markable_290::Target=True case=dat|Sentiment::markable_286::Sentiment=True|num=pl|gender=fem|Target::markable_286::Target=True|Target::markable_290::Target=True|Sentiment::markable_290::Sentiment=True Target::markable_286::Target=True|Sentiment::markable_286::Sentiment=True|Sentiment::markable_290::Sentiment=True EmoExpression::markable_294::Intensity=medium|Sentiment::markable_286::Sentiment=True|EmoExpression::markable_294::EmoExpression=True|Target::markable_286::Target=True|EmoExpression::markable_294::SubjectiveFact=false|Sentiment::markable_290::Sentiment=True|EmoExpression::markable_294::Uncertain=false|EmoExpression::markable_294::Polarity=negative|EmoExpression::markable_294::Sarcasm=false Sentiment::markable_286::Sentiment=True pers=3|Sentiment::markable_286::Sentiment=True|num=sg|tense=pres|mood=ind Sentiment::markable_286::Sentiment=True Sentiment::markable_286::Sentiment=True Sentiment::markable_286::Sentiment=True Sentiment::markable_286::Sentiment=True EmoExpression::markable_286::SubjectiveFact=false|EmoExpression::markable_286::Sarcasm=false|Sentiment::markable_286::Sentiment=True|EmoExpression::markable_286::Uncertain=false|EmoExpression::markable_286::Intensity=medium|EmoExpression::markable_286::Polarity=negative|EmoExpression::markable_286::EmoExpression=True Sentiment::markable_286::Sentiment=True case=nom|gender=neut|num=sg _ _ _
382597548025733120	neutral	Der Alan Harper der deutschen Parteienlandschaft	die Alan Harper die deutsch Parteienlandschaft	ART NE NN ART ADJA NN	29/NK 29/PNC 26/-- 32/NK 32/NK 29/AG	case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=nom|gender=masc|num=sg case=gen|gender=fem|num=pl case=gen|gender=fem|num=pl|pos=True case=gen|gender=fem|num=pl
